time,signal,fit_total,peak_1,peak_2,peak_3,peak_4
3.7666666666666666,-0.0140425535,6.624988935263154e-09,6.624988935263154e-09,0.0,0.0,0.0
3.783333333333333,-0.0140425535,5.618102224116926e-09,5.618102224116926e-09,0.0,0.0,0.0
3.8,-0.0140425535,4.763181449665023e-09,4.763181449665023e-09,0.0,0.0,0.0
3.816666666666667,-0.0140425535,4.037464732101813e-09,4.037464732101813e-09,0.0,0.0,0.0
3.8333333333333335,-0.0140425535,3.421571212759868e-09,3.421571212759868e-09,0.0,0.0,0.0
3.85,-0.0140425535,2.8990034410833705e-09,2.8990034410833705e-09,0.0,0.0,0.0
3.8666666666666663,-0.0140425535,2.4557222545091288e-09,2.4557222545091288e-09,0.0,0.0,0.0
3.883333333333333,-0.0140425535,2.0797837106891306e-09,2.0797837106891306e-09,0.0,0.0,0.0
3.9,-0.0140425535,1.761029115789328e-09,1.761029115789328e-09,0.0,0.0,0.0
3.9166666666666665,-0.0140425535,1.4908204689927476e-09,1.4908204689927476e-09,0.0,0.0,0.0
3.933333333333333,-0.0140425535,1.2618147404428326e-09,1.2618147404428326e-09,0.0,0.0,0.0
3.95,-0.0140425535,1.0677713424510485e-09,1.0677713424510485e-09,0.0,0.0,0.0
3.966666666666667,-0.0140425535,9.033879632672336e-10,9.033879632672336e-10,0.0,0.0,0.0
3.983333333333333,-0.0140425535,7.641606275745734e-10,7.641606275745734e-10,0.0,0.0,0.0
4.0,-0.0140425535,6.462644440984946e-10,6.462644440984946e-10,0.0,0.0,0.0
4.016666666666667,-0.0140425535,5.464520121001745e-10,5.464520121001745e-10,0.0,0.0,0.0
4.033333333333333,-0.0140425535,4.619668969567565e-10,4.619668969567565e-10,0.0,0.0,0.0
4.05,-0.0140425535,3.9046996076872146e-10,3.9046996076872146e-10,0.0,0.0,0.0
4.066666666666666,-0.0140425535,3.2997665581753204e-10,3.2997665581753204e-10,0.0,0.0,0.0
4.083333333333333,-0.0140425535,2.7880366433812326e-10,2.7880366433812326e-10,0.0,0.0,0.0
4.1,-0.0140425535,2.355235040234217e-10,2.355235040234217e-10,0.0,0.0,0.0
4.116666666666666,-0.0140425535,1.9892592058220893e-10,1.9892592058220893e-10,0.0,0.0,0.0
4.133333333333334,-0.0140425535,1.679850613767359e-10,1.679850613767359e-10,0.0,0.0,0.0
4.15,-0.0140425535,1.418315718424475e-10,1.418315718424475e-10,0.0,0.0,0.0
4.166666666666667,-0.0140425535,1.1972888262143137e-10,1.1972888262143137e-10,0.0,0.0,0.0
4.183333333333334,-0.0140425535,1.0105306320094096e-10,1.0105306320094096e-10,0.0,0.0,0.0
4.2,-0.0140425535,8.527570998005206e-11,8.527570998005206e-11,0.0,0.0,0.0
4.216666666666667,-0.0140425535,7.194941535831805e-11,7.194941535831805e-11,0.0,0.0,0.0
4.233333333333333,-0.0140425535,6.069543159437819e-11,6.069543159437819e-11,0.0,0.0,0.0
4.25,-0.0140425535,5.119320048719959e-11,5.119320048719959e-11,0.0,0.0,0.0
4.266666666666667,-0.0140425535,4.317146881681407e-11,4.317146881681407e-11,0.0,0.0,0.0
4.283333333333333,-0.0140425535,3.640075116913388e-11,3.640075116913388e-11,0.0,0.0,0.0
4.3,-0.0140425535,3.068693730910721e-11,3.068693730910721e-11,0.0,0.0,0.0
4.316666666666666,-0.0140425535,2.5865871555412828e-11,2.5865871555412828e-11,0.0,0.0,0.0
4.333333333333333,-0.0140425535,2.1798757416112708e-11,2.1798757416112708e-11,0.0,0.0,0.0
4.35,-0.0140425535,1.8368262725003213e-11,1.8368262725003213e-11,0.0,0.0,0.0
4.366666666666666,-0.0140425535,1.5475219234567404e-11,1.5475219234567404e-11,0.0,0.0,0.0
4.383333333333334,-0.0140425535,1.3035826553551105e-11,1.3035826553551105e-11,0.0,0.0,0.0
4.4,-0.0140425535,1.0979283875505483e-11,1.0979283875505483e-11,0.0,0.0,0.0
4.416666666666667,-0.0140425535,9.245784479615767e-12,9.245784479615767e-12,0.0,0.0,0.0
4.433333333333334,-0.0140425535,7.784817795983361e-12,7.784817795983361e-12,0.0,0.0,0.0
4.45,-0.0140425535,6.5537321696685086e-12,6.5537321696685086e-12,0.0,0.0,0.0
4.466666666666667,-0.0140425535,5.5165185491960596e-12,5.5165185491960596e-12,0.0,0.0,0.0
4.483333333333333,-0.0140425535,4.642781351795293e-12,4.642781351795293e-12,0.0,0.0,0.0
4.5,-0.0140425535,3.906867877930697e-12,3.906867877930697e-12,0.0,0.0,0.0
4.516666666666667,-0.0140425535,3.2871319968544622e-12,3.2871319968544622e-12,0.0,0.0,0.0
4.533333333333333,-0.0140425535,2.765311518149542e-12,2.765311518149542e-12,0.0,0.0,0.0
4.55,-0.0140425535,2.3260017996797694e-12,2.3260017996797694e-12,0.0,0.0,0.0
4.566666666666666,-0.0140425535,1.956210803595963e-12,1.956210803595963e-12,0.0,0.0,0.0
4.583333333333333,-0.0140425535,1.6449830702356148e-12,1.6449830702356148e-12,0.0,0.0,0.0
4.6,-0.018723404,1.383081995474806e-12,1.383081995474806e-12,0.0,0.0,0.0
4.616666666666666,-0.018723404,1.1627214218917928e-12,1.1627214218917928e-12,0.0,0.0,0.0
4.633333333333334,-0.018723404,9.773389318388287e-13,9.773389318388287e-13,0.0,0.0,0.0
4.65,-0.018723404,8.214043984852581e-13,8.214043984852581e-13,0.0,0.0,0.0
4.666666666666667,-0.018723404,6.902583408045881e-13,6.902583408045881e-13,0.0,0.0,0.0
4.683333333333334,-0.018723404,5.799754672836612e-13,5.799754672836612e-13,0.0,0.0,0.0
4.7,-0.018723404,4.87249503740259e-13,4.87249503740259e-13,0.0,0.0,0.0
4.716666666666667,-0.018723404,4.0929600250503e-13,4.0929600250503e-13,0.0,0.0,0.0
4.733333333333333,-0.018723404,3.437703398833314e-13,3.437703398833314e-13,0.0,0.0,0.0
4.75,-0.018723404,2.8869854029531187e-13,2.8869854029531187e-13,0.0,0.0,0.0
4.766666666666667,-0.018723404,2.4241893071286684e-13,2.4241893071286684e-13,0.0,0.0,0.0
4.783333333333333,-0.018723404,2.0353293807993512e-13,2.0353293807993512e-13,0.0,0.0,0.0
4.8,-0.018723404,1.7086360389735125e-13,1.7086360389735125e-13,0.0,0.0,0.0
4.816666666666666,-0.018723404,1.434206113521036e-13,1.434206113521036e-13,0.0,0.0,0.0
4.833333333333333,-0.0140425535,1.2037080744478013e-13,1.2037080744478013e-13,0.0,0.0,0.0
4.85,-0.0140425535,1.010133607511505e-13,1.010133607511505e-13,0.0,0.0,0.0
4.866666666666666,-0.0140425535,8.475882917941424e-14,8.475882917941424e-14,0.0,0.0,0.0
4.883333333333334,-0.018723404,7.111152511294578e-14,7.111152511294578e-14,0.0,0.0,0.0
4.9,-0.018723404,5.965466084404086e-14,5.965466084404086e-14,0.0,0.0,0.0
4.916666666666667,-0.018723404,5.0037837905250363e-14,5.0037837905250363e-14,0.0,0.0,0.0
4.933333333333334,-0.018723404,4.196651207618277e-14,4.196651207618277e-14,0.0,0.0,0.0
4.95,-0.018723404,3.519312341971339e-14,3.519312341971339e-14,0.0,0.0,0.0
