time,signal,fit_total,peak_1,peak_2
16.916666666666668,-0.0140425535,2.5816224672595862e-37,5.54615068950983e-66,2.5816224672595862e-37
16.933333333333334,-0.0140425535,1.9022090349207277e-37,4.652049177551886e-66,1.9022090349207277e-37
16.95,-0.0140425535,1.401508186471893e-37,3.9020610652014857e-66,1.401508186471893e-37
16.966666666666665,-0.0140425535,1.032535723550366e-37,3.272962012394462e-66,1.032535723550366e-37
16.983333333333334,-0.0140425535,7.606532737984863e-38,2.7452696721903155e-66,7.606532737984863e-38
17.0,-0.0140425535,5.60325970158378e-38,2.3026408782643806e-66,5.60325970158378e-38
17.016666666666666,-0.0140425535,4.1273118001001187e-38,1.931365923685301e-66,4.1273118001001187e-38
17.033333333333335,-0.0140425535,3.039950231738697e-38,1.619944296048226e-66,3.039950231738697e-38
17.05,-0.0140425535,2.2389195405087718e-38,1.3587287512901827e-66,2.2389195405087718e-38
17.066666666666666,-0.018723404,1.648858807952169e-38,1.139626720574071e-66,1.648858807952169e-38
17.083333333333332,-0.018723404,1.214231703260494e-38,9.558498166910443e-67,1.214231703260494e-38
17.1,-0.0140425535,8.941140776878052e-39,8.017036932185442e-67,8.941140776878052e-39
17.116666666666667,-0.0140425535,6.583513182851326e-39,6.72411757107294e-67,6.583513182851326e-39
17.133333333333333,-0.0140425535,4.8472569654465175e-39,5.6396728196942144e-67,4.8472569654465175e-39
17.15,-0.0140425535,3.5686838749011155e-39,4.730093474399392e-67,3.5686838749011155e-39
17.166666666666668,-0.0140425535,2.627204974811243e-39,3.967187666986402e-67,2.627204974811243e-39
17.183333333333334,-0.0140425535,1.9339882138515455e-39,3.327307823371449e-67,1.9339882138515455e-39
17.2,-0.0140425535,1.4235994610071017e-39,2.7906182932487266e-67,1.4235994610071017e-39
17.216666666666665,-0.0140425535,1.0478426533068866e-39,2.3404809889620637e-67,1.0478426533068866e-39
17.233333333333334,-0.018723404,7.712208018007452e-40,1.9629400218853304e-67,7.712208018007452e-40
17.25,-0.0140425535,5.675915731968711e-40,1.6462893868903264e-67,5.675915731968711e-40
17.266666666666666,-0.018723404,4.177032176987445e-40,1.3807103146050092e-67,4.177032176987445e-40
17.283333333333335,-0.018723404,3.0737922790960574e-40,1.157967066530166e-67,3.0737922790960574e-40
17.3,-0.018723404,2.2618101923862504e-40,9.711517563194425e-68,2.2618101923862504e-40
17.316666666666666,-0.018723404,1.6642282045326064e-40,8.144702975245731e-68,1.6642282045326064e-40
17.333333333333332,-0.018723404,1.2244605872677746e-40,6.8306285077150305e-68,1.2244605872677746e-40
17.35,-0.018723404,9.008491763918023e-41,5.728532110018527e-68,9.008491763918023e-41
17.366666666666667,-0.018723404,6.627272574355428e-41,4.804224711069015e-68,6.627272574355428e-41
