arquivo,tempo_pico,amplitude,t0,k,theta,area,R2
DCS_E5201.csv,7.95,1.6504025971203145,7.730094262690009,1.98,0.218,1.6503809872439632,0.9301541152180641
DCS_E5201.csv,8.667,15.482454678372154,8.466096196056482,1.98,0.218,15.475961909716338,0.8448213616560266
DCS_E5201.csv,9.633,13.093636974353073,9.419453821432867,1.98,0.218,13.09227723368145,0.8880746805705809
DCS_E5201.csv,10.283,6.2075196877618115,10.048511153452228,1.98,0.218,6.205925659921995,0.9082137390634772
DCS_E5201.csv,15.033,0.21660193931473373,14.807515868754127,1.98,0.218,0.21665677431726846,0.9666106798278264
DCS_E5201.csv,18.083,0.08057744531493398,17.849056945869073,1.98,0.218,0.08054922853836323,0.9402378857008646
DCS_E5202.csv,7.15,0.9460834691982781,6.9215558803170705,1.98,0.218,0.9461921404981032,0.9677531495971887
DCS_E5202.csv,7.967,1.733491805767433,7.73560611314261,1.98,0.218,1.7331942024484899,0.9158606759967193
DCS_E5202.csv,8.667,15.91067224841738,8.466609598438989,1.98,0.218,15.902331420457267,0.8424892764030965
DCS_E5202.csv,9.633,15.670511357659977,9.421336338574891,1.98,0.218,15.672022933917171,0.8830874953955165
DCS_E5202.csv,10.283,6.992181422053384,10.047576214527748,1.98,0.218,6.991366930027562,0.9115971884215025
DCS_E5202.csv,15.017,0.24486451551865066,14.807672129882096,1.98,0.218,0.24492733794640403,0.9669883812048453
DCS_E5202.csv,18.067,0.07981089349252161,17.83736206001881,1.98,0.218,0.07981382861711418,0.9264251551217199
DCS_E5203.csv,7.15,0.9511303391583456,6.919336692913618,1.98,0.218,0.9510173421472063,0.9637919149345228
DCS_E5203.csv,7.95,1.7521754837598373,7.728295994471088,1.98,0.218,1.7524485575453457,0.9456674200177563
DCS_E5203.csv,8.667,16.08744189875762,8.465963359501929,1.98,0.218,16.08110103528649,0.8368447687837663
DCS_E5203.csv,9.633,18.127182619679623,9.42174918540856,1.98,0.218,18.129542856202406,0.8780179330495909
DCS_E5203.csv,10.283,7.646082457941418,10.043023231903378,1.98,0.218,7.647998905844689,0.9149604896707703
DCS_E5203.csv,15.033,0.2710556102620813,14.806694583741816,1.98,0.218,0.27111695190372287,0.9712887917562494
DCS_E5203.csv,18.05,0.08258040807343829,17.835494704606578,1.98,0.218,0.08256495699664236,0.9228847136530798
