arquivo,tempo_pico,amplitude,t0,k,theta,area
DCS_E5210.csv,7.92,1.8664198677691846,7.466666666666668,7.141042596532532,0.07865269093443075,1.8664198677670794
DCS_E5210.csv,8.67,19.355981382052068,8.216666666666667,7.141042596532532,0.07865269093443075,19.355981382030237
DCS_E5210.csv,9.62,26.25307329638239,9.166666666666668,7.141042596532532,0.07865269093443075,26.25307329635278
DCS_E5210.csv,10.27,10.13274374275578,9.816666666666668,7.141042596532532,0.07865269093443075,10.13274374274435
DCS_E5210.csv,15.02,0.3332123777383503,14.566666666666668,7.141042596532532,0.07865269093443075,0.33321237773797446
DCS_E5210.csv,18.07,0.06585435116219175,17.616666666666667,7.141042596532532,0.07865269093443075,0.06585435116211746
DCS_E5211.csv,6.12,0.0075964108882498466,6.424400726492241,7.141042596532532,0.07865269093443075,0.0075964108883617605
DCS_E5211.csv,7.13,0.9733467930685136,6.6833333333333345,7.141042596532532,0.07865269093443075,0.9733467930674157
DCS_E5211.csv,7.92,1.9492343454925525,7.466666666666668,7.141042596532532,0.07865269093443075,1.9492343454903538
DCS_E5211.csv,8.67,19.591263450677985,8.216843854640896,7.141042596532532,0.07865269093443075,19.591263450737298
DCS_E5211.csv,9.62,26.986619993769864,9.166666666666668,7.141042596532532,0.07865269093443075,26.986619993739428
DCS_E5211.csv,10.27,10.379555149946482,9.816666666666668,7.141042596532532,0.07865269093443075,10.379555149934776
DCS_E5211.csv,15.02,0.3367359879826525,14.566666666666668,7.141042596532532,0.07865269093443075,0.3367359879822726
DCS_E5211.csv,18.05,0.06917621462807913,17.600000000000005,7.141042596532532,0.07865269093443075,0.0691762146280011
DCS_E5212.csv,7.13,0.8696248677625459,6.6833333333333345,7.141042596532532,0.07865269093443075,0.8696248677615651
DCS_E5212.csv,7.92,1.7404593714928005,7.466666666666668,7.141042596532532,0.07865269093443075,1.7404593714908372
DCS_E5212.csv,8.67,19.886816776347207,8.217528362496337,7.141042596532532,0.07865269093443075,19.886816776720362
DCS_E5212.csv,9.62,25.087471076115673,9.166666666666668,7.141042596532532,0.07865269093443075,25.087471076087375
DCS_E5212.csv,10.27,9.612970238536505,9.816666666666668,7.141042596532532,0.07865269093443075,9.612970238525662
DCS_E5212.csv,15.02,0.304457683138964,14.566666666666668,7.141042596532532,0.07865269093443075,0.3044576831386206
DCS_E5212.csv,18.05,0.06435534251373998,17.60000000000001,7.141042596532532,0.07865269093443075,0.0643553425136674
DCS_E5213.csv,7.13,0.7487455754492574,6.6833333333333345,7.141042596532532,0.07865269093443075,0.7487455754484127
DCS_E5213.csv,7.92,1.5300135759308402,7.466666666666668,7.141042596532532,0.07865269093443075,1.5300135759291147
DCS_E5213.csv,8.67,18.95976456754035,8.216666666666667,7.141042596532532,0.07865269093443075,18.959764567518963
DCS_E5213.csv,9.63,22.61220507325871,9.183333333333334,7.141042596532532,0.07865269093443075,22.612205073233206
DCS_E5213.csv,10.27,8.553117508124261,9.816666666666668,7.141042596532532,0.07865269093443075,8.553117508114612
DCS_E5213.csv,15.03,0.26931325954280405,14.583333333333332,7.141042596532532,0.07865269093443075,0.26931325954250024
DCS_E5213.csv,18.08,0.1524623516726031,17.633333333333333,7.141042596532532,0.07865269093443075,0.15246235167243113
DCS_E5214.csv,7.13,0.7307776662987336,6.6833333333333345,7.141042596532532,0.07865269093443075,0.7307776662979094
DCS_E5214.csv,7.92,1.552056182466373,7.466666666666668,7.141042596532532,0.07865269093443075,1.5520561824646222
DCS_E5214.csv,8.68,21.46582527094542,8.233333333333334,7.141042596532532,0.07865269093443075,21.4658252709212
DCS_E5214.csv,9.63,23.70855481609632,9.183333333333334,7.141042596532532,0.07865269093443075,23.70855481606958
DCS_E5214.csv,10.28,8.90709864095429,9.833333333333332,7.141042596532532,0.07865269093443075,8.907098640944243
DCS_E5214.csv,15.02,0.268567210853807,14.566666666666668,7.141042596532532,0.07865269093443075,0.2685672108535041
DCS_E5214.csv,18.07,0.06379536013046988,17.616666666666696,7.141042596532532,0.07865269093443075,0.06379536013039792
DCS_E5215.csv,7.13,0.8092200125392763,6.6833333333333345,7.141042596532532,0.07865269093443075,0.8092200125383636
DCS_E5215.csv,7.92,1.7449179568684636,7.466666666666668,7.141042596532532,0.07865269093443075,1.7449179568664954
DCS_E5215.csv,8.68,25.059873392082586,8.233333333333334,7.141042596532532,0.07865269093443075,25.059873392054318
DCS_E5215.csv,9.63,29.05613941632973,9.183333333333334,7.141042596532532,0.07865269093443075,29.056139416296954
DCS_E5215.csv,10.28,10.781599189461762,9.833333333333332,7.141042596532532,0.07865269093443075,10.7815991894496
DCS_E5215.csv,15.02,0.3097714079274232,14.566666666666668,7.141042596532532,0.07865269093443075,0.30977140792707375
DCS_E5215.csv,18.07,0.058815106752922806,17.616666666666667,7.141042596532532,0.07865269093443075,0.058815106752856464
DCS_E5216.csv,7.13,0.7623883225515653,6.6833333333333345,7.141042596532532,0.07865269093443075,0.7623883225507053
DCS_E5216.csv,7.92,1.7191914307055163,7.466666666666668,7.141042596532532,0.07865269093443075,1.7191914307035772
DCS_E5216.csv,8.68,26.361951912833863,8.233333333333334,7.141042596532532,0.07865269093443075,26.361951912804127
DCS_E5216.csv,9.63,27.99796126865803,9.183333333333334,7.141042596532532,0.07865269093443075,27.99796126862645
DCS_E5216.csv,10.28,10.36089158628279,9.833333333333332,7.141042596532532,0.07865269093443075,10.360891586271103
DCS_E5216.csv,15.02,0.27296091937923794,14.566666666666668,7.141042596532532,0.07865269093443075,0.2729609193789301
DCS_E5216.csv,18.07,0.05771941343576635,17.616666666666813,7.141042596532532,0.07865269093443075,0.05771941343570124
DCS_E5300.csv,7.13,0.8374868283514186,6.6833333333333345,7.141042596532532,0.07865269093443075,0.8374868283504739
DCS_E5300.csv,7.93,1.5152700008125162,7.483333333333334,7.141042596532532,0.07865269093443075,1.5152700008108069
DCS_E5300.csv,8.67,12.84007946883526,8.216666666666667,7.141042596532532,0.07865269093443075,12.840079468820777
DCS_E5300.csv,9.63,8.44422746026026,9.183333333333334,7.141042596532532,0.07865269093443075,8.444227460250735
DCS_E5300.csv,10.32,3.3330014869082354,9.866666666666667,7.141042596532532,0.07865269093443075,3.3330014869044766
DCS_E5300.csv,18.07,0.09880133139628068,17.616666666666667,7.141042596532532,0.07865269093443075,0.09880133139616924
DCS_E5301.csv,7.15,0.8057558022404874,6.700000000000004,7.141042596532532,0.07865269093443075,0.8057558022395785
DCS_E5301.csv,7.95,1.4186309201131235,7.500000000000001,7.141042596532532,0.07865269093443075,1.4186309201115235
DCS_E5301.csv,8.67,13.011719706765966,8.216666666666667,7.141042596532532,0.07865269093443075,13.011719706751292
DCS_E5301.csv,9.62,11.01798677453807,9.166666666666668,7.141042596532532,0.07865269093443075,11.017986774525642
DCS_E5301.csv,10.28,5.3556755093473765,9.833333333333332,7.141042596532532,0.07865269093443075,5.355675509341336
DCS_E5301.csv,15.02,0.18777484484191478,14.566666666666668,7.141042596532532,0.07865269093443075,0.18777484484170298
DCS_E5301.csv,18.05,0.07992764890350211,17.600000000000026,7.141042596532532,0.07865269093443075,0.07992764890341195
DCS_E5303.csv,6.1,0.008319432608231814,6.411016311486101,7.141042596532532,0.07865269093443075,0.00831943260780802
DCS_E5303.csv,7.12,0.8062807781063914,6.666666666666667,7.141042596532532,0.07865269093443075,0.8062807781054818
