4.583333333333333037e+00,3.265552524383008581e-02
4.599999999999999645e+00,3.371540447910903460e-02
4.616666666666666252e+00,3.476668641235924895e-02
4.633333333333333748e+00,3.112740553246040598e-02
4.650000000000000355e+00,3.215812947884155726e-02
4.666666666666666963e+00,3.317673401548448808e-02
4.683333333333333570e+00,3.418188585940229451e-02
4.700000000000000178e+00,3.049141227228147066e-02
4.716666666666666785e+00,3.146574754266429075e-02
4.733333333333333393e+00,3.242285814739864769e-02
4.750000000000000000e+00,3.336168588103571864e-02
4.766666666666666607e+00,2.960060659633567681e-02
4.783333333333333215e+00,3.050040120883212857e-02
4.799999999999999822e+00,3.137992092956398693e-02
4.816666666666666430e+00,2.755806408052419165e-02
4.833333333333333037e+00,2.839663919253343494e-02
4.849999999999999645e+00,2.921509997157212268e-02
4.866666666666666252e+00,3.001397312707743126e-02
4.883333333333333748e+00,2.611316071936520267e-02
4.900000000000000355e+00,2.687531039520507647e-02
4.916666666666666963e+00,2.762065892928755595e-02
4.933333333333333570e+00,2.835039208089162877e-02
4.950000000000000178e+00,2.906576393302673367e-02
4.966666666666666785e+00,2.508721097829336166e-02
4.983333333333333393e+00,2.577764844600727301e-02
5.000000000000000000e+00,2.645747131321640744e-02
5.016666666666666607e+00,2.712773810030943977e-02
5.033333333333333215e+00,2.778947897066741390e-02
5.049999999999999822e+00,2.376267519255548244e-02
5.066666666666666430e+00,2.440974614447233293e-02
5.083333333333333037e+00,2.505023791730698335e-02
5.099999999999999645e+00,2.568452002921728372e-02
5.116666666666666252e+00,2.163183376594357554e-02
5.133333333333333748e+00,2.225396804601986744e-02
5.150000000000000355e+00,2.286987888831371052e-02
5.166666666666666963e+00,1.879857207698298893e-02
5.183333333333333570e+00,1.940123333929721916e-02
5.200000000000000178e+00,1.999674235397752575e-02
5.216666666666666785e+00,2.058470580149052154e-02
5.233333333333333393e+00,2.116474581437688407e-02
5.250000000000000000e+00,1.705558644128490897e-02
5.266666666666666607e+00,1.761881828246658621e-02
5.283333333333333215e+00,1.817336109864697846e-02
5.299999999999999822e+00,1.871914207414748788e-02
5.316666666666666430e+00,1.925616458642598339e-02
5.333333333333333037e+00,1.510375303708744177e-02
5.349999999999999645e+00,1.562399451978313536e-02
5.366666666666666252e+00,1.613635414861858131e-02
5.383333333333333748e+00,1.664140462055052616e-02
